date,velmedia_GijonCampus,racha_GijonCampus,tmed_Gijon,prec_Gijon,sol_Gijon,presMin_Gijon,presMax_Gijon,dir_Gijon,velmedia_Gijon,racha_Gijon
2021-08-31,2.8,12.8,19.366666666666667,0.0,7.899999999999999,1010.2999999999998,1012.1333333333332,53.5,4.05,12.8
2020-10-27,3.1,13.3,16.166666666666668,3.6,0.4666666666666666,1004.0,1010.4,29.0,5.0,15.95
2021-03-12,2.8,9.2,10.933333333333332,0.0,9.0,1015.7333333333332,1018.7999999999998,30.0,4.3,10.85
2021-05-03,2.2,8.1,11.366666666666667,0.0,13.066666666666668,1012.7666666666668,1016.7999999999998,5.5,2.75,8.899999999999999
2021-11-11,1.4,6.7,10.35,0.0,6.166666666666667,1018.3,1020.25,7.0,1.4,6.7
2020-09-22,1.9,5.3,18.23333333333333,1.4,6.0,1004.5666666666666,1011.2666666666668,60.5,2.5,6.25
2021-08-04,1.9,7.8,18.633333333333336,2.7,0.0,1008.5333333333332,1012.7666666666668,27.0,2.6,9.3
2020-07-13,1.7,7.2,19.6,0.0,13.8,1017.1,1018.6333333333332,5.5,2.4,7.5
2020-06-02,1.9,6.1,18.433333333333334,0.0,6.033333333333334,1004.9,1007.7,99.0,2.2,5.55
2023-09-19,1.9,6.1,18.7,0.0,10.35,1008.2666666666668,1014.4,22.5,1.9,6.65
2020-12-04,3.6,14.2,5.8,16.933333333333334,0.3333333333333333,987.4,992.6333333333332,27.0,4.85,19.2
2020-03-22,1.9,5.8,13.333333333333334,0.1333333333333333,4.65,1005.5333333333332,1010.9666666666668,22.0,1.9,6.25
2019-02-27,2.2,7.2,12.966666666666669,0.0,9.366666666666664,1016.1333333333332,1023.6333333333332,66.5,2.35,7.75
2021-02-07,1.1,4.4,7.599999999999999,5.433333333333333,0.0333333333333333,990.6333333333332,1004.8333333333334,19.5,2.75,6.65
2021-02-14,1.7,10.3,13.9,0.0,6.7,1014.6333333333332,1018.2666666666668,58.5,2.1,9.6
2019-12-13,4.4,,15.4,0.05,0.6,999.05,1004.95,26.0,6.3500000000000005,23.6
2021-03-24,1.4,3.9,10.8,0.0,0.0,1022.55,1026.25,32.0,1.8,3.9
2020-04-06,,,13.2,1.2,0.75,1008.2333333333332,1016.4,99.0,2.8,8.3
2023-07-22,1.9,7.2,19.0,0.0,6.65,1011.5,1013.6666666666666,32.0,2.35,6.95
2022-01-14,1.4,3.6,8.033333333333333,0.0666666666666666,8.25,1022.5,1025.6666666666667,51.0,1.95,6.4
2022-06-18,2.2,8.6,19.566666666666663,9.166666666666668,1.5499999999999998,1003.2999999999998,1008.4333333333334,65.0,3.3000000000000003,9.45
2023-07-20,2.2,9.7,21.2,0.0,4.2,1010.5333333333332,1013.1,50.5,2.05,8.2
2019-06-08,1.9,9.2,13.033333333333331,0.7000000000000001,5.366666666666667,1014.4666666666666,1017.8,7.0,2.5,8.5
2021-05-25,1.9,7.8,13.466666666666669,0.0333333333333333,8.933333333333332,1018.0333333333332,1022.9,17.0,2.5,7.25
2020-10-15,1.4,8.1,12.6,0.1999999999999999,6.266666666666667,1012.7333333333332,1016.7333333333332,10.0,1.95,8.899999999999999
2022-10-11,1.4,5.3,16.933333333333334,1.5666666666666669,3.85,1013.6666666666666,1016.5666666666666,4.0,1.5499999999999998,5.699999999999999
2021-06-01,1.7,6.7,16.466666666666665,4.4,0.0999999999999999,1000.2999999999998,1006.1666666666666,28.5,3.0500000000000003,9.75
2023-05-16,2.5,10.0,13.5,0.0,4.35,1016.2666666666668,1018.5333333333334,54.0,3.6,10.4
2019-11-24,1.1,7.5,12.466666666666669,1.933333333333333,0.0666666666666666,998.0,1005.4,25.0,2.5,10.15
2019-11-07,2.5,12.8,9.633333333333333,29.33333333333333,1.8333333333333333,1003.0,1005.6333333333332,29.0,4.7,16.700000000000003
2020-01-07,1.4,,9.9,0.0,7.433333333333334,1022.0,1024.4,99.0,1.65,8.9
2021-07-03,3.1,10.3,19.866666666666667,0.0,5.25,1009.9,1011.5666666666666,50.5,2.6500000000000004,8.05
2019-03-31,2.2,7.8,12.333333333333334,0.0,10.1,1006.4666666666666,1010.4,50.5,2.5,7.5
2022-08-28,1.4,6.4,21.766666666666666,0.0,10.7,1003.6333333333332,1005.8,3.5,1.65,6.800000000000001
2021-11-30,1.1,,11.0,0.05,4.966666666666666,1016.7,1021.2333333333332,19.0,1.8,9.2
2021-02-24,1.9,10.3,15.966666666666669,3.733333333333333,9.033333333333331,1015.3666666666668,1019.6,20.5,2.5,9.3
2022-11-03,2.2,14.7,15.766666666666666,1.7666666666666666,3.7,1003.6,1014.3333333333334,30.0,4.15,16.799999999999997
2023-04-27,1.9,5.8,17.666666666666668,0.0666666666666666,10.55,1007.2333333333332,1009.6333333333332,28.0,2.2,6.8
2022-12-11,0.8,2.8,8.7,2.7,0.75,998.5666666666668,1002.9,25.5,1.25,5.0
2020-01-20,4.7,14.7,7.866666666666667,2.0,2.2,1028.0666666666666,1031.9,7.5,5.550000000000001,16.4
2020-10-05,1.4,11.1,16.566666666666666,0.0,4.866666666666666,1006.0333333333334,1011.1,26.0,2.8,12.5
2020-04-09,,,13.8,3.5,1.75,1008.4666666666666,1013.1333333333332,29.0,1.7,5.8
2020-08-14,1.9,8.1,20.066666666666663,0.0,8.5,1009.1333333333332,1011.8666666666668,50.5,2.5,7.949999999999999
2023-02-20,1.7,6.1,12.066666666666668,0.0,2.85,1012.6333333333332,1020.5333333333332,50.5,2.1,6.1
2023-05-15,2.2,6.9,14.166666666666666,2.6,0.4,1016.5666666666666,1019.0333333333334,28.0,2.2,6.5
2020-02-03,1.4,,18.3,0.0,8.666666666666666,1015.4,1021.1,99.0,1.8,10.3
2022-01-15,1.4,3.6,8.133333333333333,0.0666666666666666,8.3,1019.1666666666666,1022.5,66.5,2.35,6.25
2020-02-02,1.1,5.0,16.96666666666667,0.0,4.433333333333334,1013.9333333333334,1019.0666666666666,66.0,1.65,7.9
2019-04-05,2.2,9.7,10.2,0.7666666666666666,7.033333333333334,988.7333333333332,992.9666666666668,28.0,2.75,12.05
2020-01-14,2.5,13.6,13.866666666666667,0.1999999999999999,3.533333333333333,1002.7333333333332,1006.6333333333332,58.5,2.2,14.45
2020-03-10,1.9,6.1,11.7,0.0,8.166666666666666,1018.1666666666666,1020.4333333333334,50.5,1.5,5.949999999999999
2021-04-03,2.5,10.0,11.033333333333331,0.0,1.35,1012.9,1016.3,6.5,3.2,10.15
2020-12-24,1.4,11.7,9.133333333333333,17.333333333333332,2.1,1020.1333333333332,1024.5666666666666,3.5,2.35,11.25
2019-10-25,1.9,6.1,15.633333333333333,0.0,6.733333333333333,1010.4,1014.7000000000002,14.0,2.9,6.949999999999999
2023-01-17,5.3,19.4,8.433333333333334,35.2,0.3,988.2333333333332,995.1,28.0,8.2,24.7
2022-04-28,1.9,6.7,13.466666666666669,0.0,8.566666666666666,1014.8333333333334,1021.4666666666666,26.5,2.35,6.4
2021-09-14,1.9,6.7,20.566666666666663,3.4,6.333333333333333,1001.7666666666668,1005.9333333333334,10.5,2.2,6.95
2022-02-27,2.2,8.6,11.633333333333336,0.0,9.45,1012.9666666666666,1017.7,53.5,2.75,7.35
2020-12-16,1.4,10.3,10.966666666666669,2.4,0.3666666666666667,996.6,1012.8666666666668,59.5,2.1,11.4
2019-12-02,4.4,11.7,9.3,0.0,0.0,1013.3,1019.2333333333332,5.0,5.1,12.8
2021-08-09,1.9,8.6,19.433333333333334,0.0,12.433333333333335,1010.0666666666666,1012.2000000000002,12.5,2.5,8.45
2021-01-31,4.7,17.5,15.5,0.0333333333333333,5.8,997.3666666666668,1005.4333333333334,25.5,6.800000000000001,20.85
2019-03-23,2.5,8.6,11.6,0.0,10.733333333333334,1017.6666666666666,1020.7999999999998,51.0,3.2,8.2
2023-06-04,2.5,7.8,19.466666666666665,0.0,5.0,1008.0333333333334,1010.1666666666666,19.0,2.2,6.949999999999999
2022-08-21,2.5,6.9,21.53333333333333,0.0333333333333333,8.05,1012.6666666666666,1014.6,30.5,2.65,8.05
2022-12-21,1.7,7.5,15.233333333333334,0.0666666666666666,0.35,1009.6333333333332,1014.3,64.0,3.75,11.4
2020-02-24,1.4,7.2,9.4,1.6,2.333333333333333,1015.8333333333334,1024.3666666666666,30.5,2.1,7.75
2021-04-21,2.8,9.2,13.766666666666667,0.0,7.1000000000000005,1003.5666666666666,1008.5333333333334,9.0,3.5,10.0
2020-07-09,1.9,5.8,19.7,0.1999999999999999,11.1,1011.6666666666666,1014.4333333333334,50.5,1.9,5.4
2021-07-30,1.7,7.2,17.500000000000004,7.899999999999999,0.8500000000000001,1009.0666666666666,1013.0666666666666,29.0,1.7999999999999998,7.5
2021-04-15,3.6,13.3,10.1,0.0,12.1,1014.2666666666668,1016.5,8.5,5.0,14.3
2023-10-23,1.1,5.3,13.0,3.15,0.25,995.8666666666668,1004.2666666666668,26.0,2.2,8.9
2021-06-08,1.9,5.8,17.766666666666666,0.7333333333333334,0.7000000000000001,1015.3333333333334,1018.4333333333334,50.5,1.65,5.0
2022-07-15,2.5,10.0,23.23333333333333,0.0,9.3,1007.7,1015.6,54.0,4.15,11.4
2023-12-11,0.8,3.6,15.333333333333334,9.55,0.0,1006.4,1010.5333333333332,16.5,2.35,8.75
2022-09-01,1.9,6.4,19.266666666666666,0.0333333333333333,7.649999999999999,1009.3,1011.8,51.0,2.5,6.800000000000001
2023-03-25,1.9,13.9,13.5,0.2666666666666666,7.05,1007.3333333333334,1016.3666666666668,31.0,3.05,13.9
2021-04-27,1.9,5.8,13.9,0.0333333333333333,1.0666666666666669,1000.6333333333332,1003.0,32.0,1.65,5.4
2019-01-03,2.2,11.1,7.833333333333333,0.0,7.233333333333333,1023.7,1026.7333333333331,54.0,3.75,10.95
2020-02-12,1.1,,11.4,1.25,4.833333333333333,1009.9,1019.2,19.0,1.4,6.1
2019-05-19,2.8,8.1,12.533333333333331,0.0,4.9,1008.1333333333332,1010.4333333333334,31.0,3.6,9.2
2019-09-25,1.7,6.7,18.1,0.0,4.633333333333334,1010.8333333333334,1012.4333333333334,28.0,2.95,8.5
2019-10-16,1.4,6.9,18.166666666666668,13.3,1.7666666666666666,1003.3666666666668,1006.2,20.5,2.1,10.65
2021-05-11,3.9,11.1,12.8,1.0666666666666669,7.399999999999999,1005.7666666666664,1011.6,30.5,4.6,12.5
2019-11-10,3.1,14.4,10.466666666666669,13.05,0.0,1011.2333333333332,1013.3666666666668,29.5,4.45,16.25
2020-12-23,3.3,13.3,12.4,2.4,0.25,1009.3,1020.4333333333334,30.0,5.55,16.1
2019-07-18,2.2,5.6,18.7,0.0,10.5,1011.9666666666668,1013.5,29.0,2.05,7.25
2019-04-17,1.9,7.5,16.8,0.1666666666666666,4.066666666666666,997.7333333333332,1003.4666666666666,28.5,3.05,8.9
2022-07-08,3.6,9.2,20.766666666666666,0.0,8.65,1023.85,1027.5,6.0,3.9,10.55
2019-03-30,1.7,6.4,11.466666666666669,0.0,7.3,1010.2333333333332,1013.1,11.5,2.25,6.550000000000001
2019-08-21,1.7,10.0,19.9,0.0,9.766666666666667,1015.3333333333334,1017.1,5.0,3.0500000000000003,10.4
2023-10-05,1.7,5.6,18.700000000000003,0.0,10.35,1016.1,1018.1333333333332,50.0,2.4,6.4
2020-04-08,,,13.833333333333334,0.0,7.05,1012.8333333333334,1016.6333333333332,11.0,3.3,8.3
2022-04-24,2.2,8.3,13.933333333333332,0.0,6.75,1001.9,1007.9666666666666,63.5,2.6500000000000004,8.3
2021-08-27,3.1,10.3,21.566666666666663,0.0,10.3,1009.1666666666666,1011.3666666666668,5.0,3.75,10.3
2021-02-20,2.8,16.7,17.2,0.1999999999999999,4.8,993.0666666666666,999.5,57.5,3.05,15.55
2020-05-14,2.5,8.3,13.133333333333333,3.5,0.0,999.9333333333334,1008.1,53.5,3.6,9.0
2022-08-23,2.2,7.2,21.866666666666664,0.3999999999999999,1.85,1007.8,1011.2,8.0,2.35,7.5
2020-02-10,1.7,6.4,14.366666666666667,0.0,9.233333333333333,1015.9,1021.8333333333334,63.0,2.5,11.25
2019-11-11,2.2,,11.75,1.6,0.5666666666666668,1006.7,1012.95,99.0,3.05,15.0
2021-07-19,2.2,6.4,19.23333333333333,0.0,8.633333333333333,1007.7333333333332,1011.5666666666666,11.5,2.05,6.800000000000001
2020-12-27,4.7,21.7,8.933333333333334,35.23333333333333,0.4333333333333333,986.6,1016.5666666666666,28.5,7.35,26.8
2021-11-25,0.8,8.6,9.666666666666666,19.33333333333333,0.1666666666666666,1005.0,1010.8333333333334,4.0,1.65,10.15
2022-04-29,1.4,8.1,13.333333333333334,0.0,11.5,1019.5,1021.4666666666668,3.5,2.25,8.2
2023-02-26,2.8,8.9,8.1,0.0,0.0,1003.9333333333334,1014.0,6.0,3.35,9.6
2021-08-17,1.9,8.3,19.53333333333333,0.0,5.966666666666668,1019.1333333333332,1021.1666666666666,50.5,2.35,8.3
2021-12-28,3.3,10.6,18.666666666666664,0.0,6.199999999999999,1002.7,1012.2666666666668,22.0,4.699999999999999,13.5
2021-08-18,1.7,7.2,18.73333333333333,1.1333333333333333,0.0666666666666666,1014.0333333333334,1019.1333333333332,51.0,2.4,7.2
2022-06-14,1.9,5.8,20.266666666666666,0.0,9.2,1006.8666666666668,1010.1333333333332,65.5,2.05,5.25
2023-11-08,1.4,8.6,14.466666666666669,16.366666666666664,0.8,1005.9333333333334,1014.7333333333332,65.5,2.1,10.95
2021-01-16,1.1,4.7,7.766666666666667,0.0,8.1,1022.1666666666666,1024.3333333333333,61.5,2.1,6.800000000000001
2019-03-15,2.2,6.7,9.8,0.0,10.033333333333331,1019.0666666666666,1025.3333333333333,28.0,2.6500000000000004,7.800000000000001
2020-06-21,2.2,,18.666666666666664,0.0,5.933333333333334,1016.8666666666668,1021.7333333333332,22.0,2.5,7.2
2020-05-23,2.5,8.9,16.066666666666666,0.0,4.733333333333333,1022.1,1026.7666666666669,51.5,2.9,9.05
2021-01-21,4.4,17.5,14.1,15.733333333333334,5.5,991.3666666666668,998.1333333333332,23.5,7.05,20.55
2021-01-11,0.8,5.3,6.766666666666667,0.0,4.966666666666667,1019.4333333333334,1023.3333333333334,52.0,1.5,6.25
2021-09-16,1.7,6.1,19.433333333333334,0.3999999999999999,6.166666666666667,1012.5666666666666,1015.1666666666666,51.0,1.5499999999999998,5.949999999999999
2020-07-16,2.8,9.2,19.866666666666667,0.0,9.45,1016.2666666666668,1017.8333333333334,4.0,3.6,9.45
2019-12-26,1.4,6.4,10.533333333333331,0.0,7.399999999999999,1016.0333333333332,1024.7333333333331,64.5,2.25,10.15
2023-11-02,4.7,20.0,12.166666666666666,13.300000000000002,1.5499999999999998,987.9333333333334,994.7666666666668,27.5,7.35,25.15
2020-10-24,1.4,8.1,16.266666666666666,19.1,6.7,1000.9,1014.9333333333334,59.0,3.5,14.05
2020-05-31,1.4,7.2,19.933333333333334,0.2666666666666666,1.8,1001.65,1003.75,24.0,1.65,9.0
2021-07-21,1.4,4.2,19.3,0.1999999999999999,0.0,1011.9,1013.2333333333336,63.0,1.25,3.9
2023-12-24,1.1,,10.2,0.0,8.5,1016.05,1019.9,99.0,1.4,8.9
2019-06-19,2.2,6.9,17.366666666666667,1.9666666666666668,1.2333333333333332,1004.6666666666666,1011.5333333333334,66.0,2.9000000000000004,7.050000000000001
2022-12-20,0.8,9.7,14.566666666666668,3.0666666666666664,0.8500000000000001,1004.6,1011.4666666666666,29.0,1.65,11.1
2021-12-14,1.7,5.8,8.533333333333333,0.0,6.766666666666667,1018.4666666666668,1021.8,12.0,2.4,6.8
2021-10-20,2.2,18.6,20.866666666666664,0.3,6.266666666666667,1006.5666666666666,1013.8,27.0,3.6,19.3
2021-01-25,1.1,6.1,9.9,7.033333333333334,0.1333333333333333,1001.0666666666666,1012.7999999999998,51.0,1.65,6.949999999999999
2019-10-19,0.8,5.6,12.933333333333332,72.96666666666667,0.0,998.2333333333332,1002.6,32.5,1.65,6.95
2020-10-22,1.7,4.2,14.733333333333334,0.2,5.4,1001.8,1007.8333333333334,67.0,2.1,5.45
2021-10-30,1.1,5.6,14.666666666666666,0.0666666666666666,2.0,989.9,1000.3,29.0,2.1,8.2
2019-05-23,3.1,9.4,15.800000000000002,0.0999999999999999,3.766666666666667,1010.7,1015.8,27.5,3.75,11.1
2021-06-16,2.8,9.4,19.266666666666666,12.533333333333331,3.9,1003.2333333333332,1007.6666666666666,30.5,2.5,8.3
2019-12-19,1.4,12.2,12.533333333333331,8.633333333333333,0.5666666666666667,980.1,995.8666666666668,24.5,2.1,15.95
2022-12-05,1.1,5.8,9.733333333333334,0.0,5.6,1003.5333333333332,1006.2333333333332,13.5,1.95,7.5
2022-06-21,1.9,6.7,16.733333333333334,1.5,3.1666666666666665,1004.7333333333332,1008.1,67.0,1.65,6.7
2020-06-05,4.2,9.7,15.666666666666666,0.0,7.5,1006.8333333333334,1008.7666666666668,65.5,4.45,10.25
2023-04-17,3.3,12.5,12.199999999999998,0.0,12.75,1011.8333333333334,1014.2999999999998,53.5,4.449999999999999,13.9
2022-10-08,2.8,9.7,17.6,0.0,5.1,1010.0,1016.9,8.0,3.5,10.55
2021-05-19,1.9,8.3,12.833333333333334,0.0,12.233333333333334,1018.6333333333332,1022.0333333333332,20.0,2.35,7.5
2022-12-12,1.1,10.0,12.933333333333332,12.9,1.5,987.2000000000002,1001.9,62.0,3.35,13.05
2021-05-06,2.2,9.2,16.066666666666666,0.0,1.7666666666666666,1007.4666666666668,1011.3,67.5,3.2,10.0
2023-01-21,1.4,7.2,8.700000000000001,0.7000000000000001,8.65,1014.9,1024.0666666666666,4.5,2.35,7.5
2023-07-23,1.7,8.6,21.066666666666663,2.3000000000000003,6.35,1006.8,1011.5,28.5,2.1,10.7
2020-03-16,2.8,10.8,9.3,1.4,5.4,1010.8666666666668,1021.6666666666666,20.0,2.65,11.1
2022-02-02,0.8,4.4,8.866666666666667,0.0,9.066666666666668,1015.9,1026.0333333333333,15.5,2.05,7.35
2023-09-05,2.5,7.5,24.9,0.0,9.05,1004.0,1008.9666666666668,57.0,3.05,8.35
2023-05-05,2.8,10.3,16.566666666666666,0.5333333333333333,12.25,1008.2,1012.9666666666666,6.0,3.6,9.75
2022-03-31,2.2,12.5,10.933333333333332,5.400000000000001,1.2,1000.1333333333332,1011.5,67.5,2.35,12.65
2020-10-18,1.1,5.0,15.1,0.0,9.25,1008.8,1013.4666666666668,12.0,2.2,7.35
2022-05-16,1.7,9.4,17.733333333333334,0.0,10.133333333333333,1007.6333333333332,1011.4,3.5,2.5,9.55
2020-02-28,1.9,,13.0,0.45,6.733333333333333,995.45,1013.75,12.0,2.05,6.7
2023-10-19,2.2,9.4,16.966666666666665,33.13333333333333,1.0,976.2333333333332,987.1,23.0,2.6500000000000004,11.9
2022-03-24,2.8,8.6,11.766666666666666,0.0,10.633333333333336,1013.2333333333332,1015.4666666666668,4.5,3.2,9.7
2019-11-15,4.4,18.3,8.833333333333334,25.566666666666663,0.0666666666666666,996.9333333333334,1004.7666666666668,66.5,4.4,17.200000000000003
2023-12-19,1.1,7.8,8.700000000000001,12.133333333333333,5.4,1023.9666666666668,1028.2666666666669,67.0,2.35,9.05
2022-09-19,2.5,10.0,18.0,0.0,11.3,1010.6,1014.5333333333334,7.0,3.6,10.85
2022-12-13,0.8,5.0,15.1,3.4333333333333336,0.35,990.5,994.3333333333334,29.0,1.5,6.65
2019-09-02,2.8,,18.75,0.0,11.033333333333331,1015.3,1017.05,99.0,4.05,11.4
2022-10-09,1.9,8.3,17.133333333333333,0.0666666666666666,6.7,1006.5333333333332,1010.0,27.0,1.9,10.0
